Name,BirthDate,MaritalStatus,Gender,EmailAddress,YearlyIncome,Region,City,State-Province,CategoryName,ItemCost,NumberofItem
Rafael,1978-12-05,S,M,rafael13@adventure-works.com,90000,East,Port Macquarie,New South Wales,,4.99,14
Jill,1978-05-10,S,F,jill26@adventure-works.com,100000,South,Newcastle,New South Wales,,8.99,52
Ashley,1976-05-12,M,F,ashley13@adventure-works.com,80000,West,Hobart,Tasmania,,539.99,61
Evan,1977-09-04,S,M,evan25@adventure-works.com,100000,South,Gold Coast,Queensland,,34.99,44
Sheila,1977-08-17,M,F,sheila10@adventure-works.com,110000,East,Goulburn,New South Wales,,539.99,14
Tiffany,1977-02-05,M,F,tiffany23@adventure-works.com,120000,South,Darlinghurst,New South Wales,,8.99,80
Dawn,1976-06-23,M,F,dawn41@adventure-works.com,110000,West,Lane Cove,New South Wales,,4.99,38
Joan,1975-08-26,M,F,joan15@adventure-works.com,100000,East,Springwood,New South Wales,,1120.49,69
Brandi,1975-06-15,S,F,brandi4@adventure-works.com,100000,East,Malabar,New South Wales,,8.99,93
David,1974-11-13,S,M,david58@adventure-works.com,90000,South,Hobart,Tasmania,,8.99,83
Kaylee,1974-10-09,S,F,kaylee30@adventure-works.com,90000,West,Gold Coast,Queensland,,4.99,46
Roy,1974-07-26,M,M,roy13@adventure-works.com,100000,South,Geelong,Victoria,,539.99,38
Francisco,1975-10-20,M,M,francisco14@adventure-works.com,110000,East,St. Leonards,New South Wales,,24.49,13
Devon,1975-02-05,M,M,devon18@adventure-works.com,110000,South,Cranbourne,Victoria,,2443.35,54
Marie,1975-04-10,M,F,marie38@adventure-works.com,110000,West,Lavender Bay,New South Wales,,34.99,96
Robert,1968-04-20,S,M,robert87@adventure-works.com,80000,East,Beaverton,Oregon,,24.49,92
Elizabeth,1968-05-24,M,F,elizabeth13@adventure-works.com,90000,East,Lake Oswego,Oregon,,2319.99,16
Natalie,1968-09-20,S,F,natalie20@adventure-works.com,130000,South,Glendale,California,,24.99,84
Fernando,1960-07-15,S,M,fernando50@adventure-works.com,70000,West,Santa Cruz,California,,3.99,20
Chase,1960-02-08,M,M,chase4@adventure-works.com,70000,South,Langley,British Columbia,,34.99,31
Pedro,1938-09-19,M,M,pedro24@adventure-works.com,50000,East,Bellingham,Washington,,24.49,82
Miranda,1938-02-05,M,F,miranda15@adventure-works.com,50000,South,Bellingham,Washington,,29.99,40
Jordan,1938-08-20,M,F,jordan51@adventure-works.com,60000,West,Everett,Washington,,4.99,93
Isabel,1938-07-02,M,F,isabel21@adventure-works.com,60000,East,Oregon City,Oregon,,35.0,92
Allison,1938-06-24,M,F,allison11@adventure-works.com,160000,East,Palo Alto,California,,2.29,97
Rebekah,1978-08-17,S,F,rebekah19@adventure-works.com,30000,South,Bonn,Nordrhein-Westfalen,,21.49,16
Joan,1984-12-23,S,F,joan8@adventure-works.com,20000,West,Saint-Denis,Seine Saint Denis,,3.99,50
Colleen,1984-03-21,S,F,colleen32@adventure-works.com,20000,South,Dunkerque,Nord,,8.99,6
Arthur,1984-05-27,S,M,arthur40@adventure-works.com,20000,East,Morangis,Essonne,,4.99,20
Emily,1984-02-19,S,F,emily4@adventure-works.com,20000,South,Hof,Bayern,,34.99,81
Tristan,1966-05-01,M,M,tristan2@adventure-works.com,70000,West,San Francisco,California,,4.99,48
Jesse,1965-02-08,M,M,jesse24@adventure-works.com,40000,East,Vancouver,British Columbia,,34.99,25
Dalton,1965-06-24,M,M,dalton1@adventure-works.com,40000,East,Redwood City,California,,4.99,40
Carol,1965-11-03,S,F,carol11@adventure-works.com,40000,South,Concord,California,,2.29,24
Melissa,1965-08-07,M,F,melissa33@adventure-works.com,60000,West,Bremerton,Washington,,1700.99,64
Destiny,1965-02-15,M,F,destiny49@adventure-works.com,60000,South,Lemon Grove,California,,3.99,28
Lucas,1965-08-02,M,M,lucas12@adventure-works.com,60000,East,Oak Bay,British Columbia,,24.99,54
Bailey,1965-11-23,M,F,bailey9@adventure-works.com,60000,South,Torrance,California,,2.29,2
Justin,1965-07-20,M,M,justin33@adventure-works.com,60000,West,Seattle,Washington,,2443.35,19
Eduardo,1964-03-13,M,M,eduardo88@adventure-works.com,40000,East,Yakima,Washington,,28.99,47
Tabitha,1964-08-02,S,F,tabitha33@adventure-works.com,40000,East,Cliffside,British Columbia,,4.99,94
Melanie,1971-07-15,S,F,melanie20@adventure-works.com,60000,South,Woodburn,Oregon,,21.49,31
Meredith,1971-09-16,S,F,meredith39@adventure-works.com,60000,West,Colma,California,,3.99,65
Karl,1971-03-03,S,M,karl6@adventure-works.com,60000,South,Colma,California,,34.99,90
Karen,1971-11-19,S,F,karen36@adventure-works.com,60000,East,Coronado,California,,4.99,84
Marissa,1971-07-27,S,F,marissa5@adventure-works.com,60000,South,Glendale,California,,3.99,14
Marcus,1964-09-20,M,M,marcus51@adventure-works.com,60000,West,San Francisco,California,,32.6,45
Leonard,1963-12-14,M,M,leonard9@adventure-works.com,60000,East,Colma,California,,2.29,42
Nicole,1963-10-03,M,F,nicole15@adventure-works.com,60000,East,San Carlos,California,,29.99,51
Jennifer,1963-06-10,M,F,jennifer64@adventure-works.com,60000,South,Glendale,California,,4.99,50
Victoria,1963-07-28,M,F,victoria62@adventure-works.com,60000,West,Walla Walla,Washington,,24.99,40
Emma,1963-12-15,M,F,emma28@adventure-works.com,60000,South,Burbank,California,,29.99,94
Morgan,1963-11-27,S,F,morgan73@adventure-works.com,60000,East,San Diego,California,,4.99,2
Savannah,1963-06-13,M,F,savannah45@adventure-works.com,60000,South,Milwaukie,Oregon,,29.99,44
Thomas,1963-03-11,M,M,thomas41@adventure-works.com,70000,West,Langford,British Columbia,,4.99,56
Alejandro,1963-07-24,M,M,alejandro36@adventure-works.com,90000,East,Coronado,California,,9.99,63
Gail,1962-02-19,S,F,gail3@adventure-works.com,60000,East,Santa Monica,California,,4.99,55
Julia,1962-09-05,M,F,julia10@adventure-works.com,80000,South,Lynnwood,Washington,,8.99,16
Cindy,1973-08-08,S,F,cindy14@adventure-works.com,80000,West,Wollongong,New South Wales,,29.99,86
Daisy,1973-09-20,M,F,daisy2@adventure-works.com,90000,South,Matraville,New South Wales,,4.99,31
Pearlie,1973-02-17,S,F,pearlie0@adventure-works.com,90000,East,Seaford,Victoria,,4.99,49
Michele,1973-01-03,M,F,michele1@adventure-works.com,90000,South,Port Macquarie,New South Wales,,54.99,34
Diane,1973-10-09,M,F,diane14@adventure-works.com,90000,West,Seaford,Victoria,,4.99,93
Ann,1973-04-12,M,F,ann13@adventure-works.com,100000,East,Findon,South Australia,,21.98,56
Clayton,1973-09-27,S,M,clayton33@adventure-works.com,100000,East,Cloverdale,South Australia,,34.99,21
Armando,1973-04-05,S,M,armando4@adventure-works.com,100000,South,Goulburn,New South Wales,,69.99,22
Orlando,1974-11-27,S,M,orlando4@adventure-works.com,80000,West,Gold Coast,Queensland,,49.99,70
Latasha,1972-07-06,S,F,latasha14@adventure-works.com,70000,South,Geelong,Victoria,,21.98,73
Marvin,1971-07-22,M,M,marvin15@adventure-works.com,70000,East,Melton,Victoria,,2.29,12
Yolanda,1971-05-24,S,F,yolanda12@adventure-works.com,70000,South,Hobart,Tasmania,,21.98,32
Jenny,1973-08-22,S,F,jenny45@adventure-works.com,110000,West,Malabar,New South Wales,,49.99,98
Jay,1973-10-16,S,M,jay7@adventure-works.com,120000,East,Newcastle,New South Wales,,35.0,82
Kathryn,1973-05-18,M,F,kathryn2@adventure-works.com,120000,East,North Sydney,New South Wales,,4.99,44
Mallory,1973-10-19,S,F,mallory2@adventure-works.com,130000,South,Springwood,New South Wales,,63.5,5
Jimmy,1973-07-16,M,M,jimmy16@adventure-works.com,130000,West,Sydney,New South Wales,,8.99,90
Dawn,1971-02-18,M,F,dawn5@adventure-works.com,70000,South,Cranbourne,Victoria,,69.99,5
Chelsea,1971-04-20,M,F,chelsea16@adventure-works.com,70000,East,Hawthorne,Queensland,,3.99,4
Kristi,1971-05-01,S,F,kristi25@adventure-works.com,80000,South,Melton,Victoria,,2.29,68
Jacquelyn,1971-08-23,M,F,jacquelyn17@adventure-works.com,80000,West,Milsons Point,New South Wales,,120.0,75
Devon,1971-08-03,M,M,devon14@adventure-works.com,80000,East,Caloundra,Queensland,,3.99,9
Bethany,1970-08-24,M,F,bethany21@adventure-works.com,80000,East,Seaford,Victoria,,21.49,85
Ross,1970-10-27,M,M,ross5@adventure-works.com,90000,South,South Melbourne,Victoria,,21.49,33
Charles,1969-04-09,M,M,charles50@adventure-works.com,60000,West,Wollongong,New South Wales,,3.99,93
Jaime,1972-08-04,S,M,jaime25@adventure-works.com,70000,South,Findon,South Australia,,2.29,23
Latoya,1972-03-25,S,F,latoya1@adventure-works.com,70000,East,Malabar,New South Wales,,4.99,50
Jada,1968-02-21,S,F,jada8@adventure-works.com,60000,South,Warrnambool,Victoria,,35.0,73
Warren,1968-05-24,M,M,warren41@adventure-works.com,60000,West,Gold Coast,Queensland,,21.98,30
Mandy,1968-10-02,M,F,mandy24@adventure-works.com,60000,East,Coffs Harbour,New South Wales,,49.99,93
Janet,1968-02-15,M,F,janet20@adventure-works.com,60000,East,Cloverdale,South Australia,,8.99,5
Whitney,1968-02-07,S,F,whitney0@adventure-works.com,70000,South,Melton,Victoria,,539.99,61
Alfredo,1967-01-05,M,M,alfredo3@adventure-works.com,60000,West,Perth,South Australia,,8.99,66
Jacqueline,1967-07-01,S,F,jacqueline28@adventure-works.com,60000,South,Sydney,New South Wales,,539.99,3
Phillip,1967-07-21,S,M,phillip5@adventure-works.com,70000,East,St. Leonards,New South Wales,,4.99,7
Tracy,1971-03-08,M,F,tracy3@adventure-works.com,90000,South,Silverwater,New South Wales,,24.99,35
Philip,1966-09-16,M,M,philip11@adventure-works.com,60000,West,Hobart,Tasmania,,34.99,62
Beth,1965-09-10,S,F,beth9@adventure-works.com,60000,East,East Brisbane,Queensland,,2443.35,91
Isabella,1965-04-11,M,F,isabella16@adventure-works.com,60000,East,Brisbane,Queensland,,3.99,14
Deborah,1965-02-25,M,F,deborah13@adventure-works.com,60000,South,Bendigo,Victoria,,32.6,87
Glenn,1965-03-22,M,M,glenn18@adventure-works.com,60000,West,Cloverdale,South Australia,,34.99,17
Kristy,1964-02-19,S,F,kristy17@adventure-works.com,60000,South,Lane Cove,New South Wales,,769.49,8
Eddie,1964-10-14,M,M,eddie12@adventure-works.com,60000,East,Rhodes,New South Wales,,69.99,57
Kristi,1964-06-11,S,F,kristi18@adventure-works.com,60000,South,Findon,South Australia,,24.49,18
Theodore,1969-12-04,S,M,theodore13@adventure-works.com,70000,West,East Brisbane,Queensland,,2319.99,69
Alisha,1969-04-03,M,F,alisha10@adventure-works.com,80000,East,Port Macquarie,New South Wales,,34.99,4
Erik,1969-04-02,M,M,erik7@adventure-works.com,80000,East,Rhodes,New South Wales,,2294.99,37
Alejandro,1969-03-15,S,M,alejandro42@adventure-works.com,80000,South,Rockhampton,Queensland,,21.98,52
Teresa,1969-07-14,M,F,teresa14@adventure-works.com,80000,West,Seaford,Victoria,,4.99,57
Alejandro,1969-08-27,S,M,alejandro2@adventure-works.com,80000,South,Warrnambool,Victoria,,9.99,11
Craig,1968-09-20,M,M,craig19@adventure-works.com,70000,East,Bendigo,Victoria,,34.99,78
Natasha,1963-03-13,S,F,natasha2@adventure-works.com,90000,South,Seaford,Victoria,,2294.99,83
Kathryn,1966-03-22,S,F,kathryn19@adventure-works.com,70000,West,Port Macquarie,New South Wales,,21.98,37
Amy,1965-11-19,M,F,amy21@adventure-works.com,60000,East,East Brisbane,Queensland,,8.99,40
Dennis,1962-03-14,M,M,dennis13@adventure-works.com,80000,East,Warrnambool,Victoria,,2294.99,58
Erik,1962-11-08,M,M,erik5@adventure-works.com,90000,South,East Brisbane,Queensland,,120.0,72
Julia,1962-05-13,M,F,julia69@adventure-works.com,90000,West,Geelong,Victoria,,742.35,73
Cynthia,1962-09-11,M,F,cynthia6@adventure-works.com,100000,South,Hervey Bay,Queensland,,742.35,31
Gregory,1961-10-21,S,M,gregory19@adventure-works.com,70000,East,Hobart,Tasmania,,34.99,30
Kristen,1940-08-05,M,F,kristen2@adventure-works.com,30000,South,Malabar,New South Wales,,2384.07,65
Jill,1940-08-23,M,F,jill17@adventure-works.com,40000,West,South Melbourne,Victoria,,34.99,23
Meghan,1964-08-16,M,F,meghan21@adventure-works.com,60000,East,Coffs Harbour,New South Wales,,2443.35,34
Pamela,1964-03-03,M,F,pamela17@adventure-works.com,70000,East,Melbourne,Victoria,,742.35,74
Jon,1964-06-20,M,M,jon13@adventure-works.com,70000,South,South Melbourne,Victoria,,53.99,93
Kaylee,1980-09-13,S,F,kaylee41@adventure-works.com,30000,West,Issaquah,Washington,,24.49,21
Alisha,1979-04-08,S,F,alisha9@adventure-works.com,40000,South,Cliffside,British Columbia,,2319.99,82
Ross,1979-02-09,S,M,ross25@adventure-works.com,40000,East,Coronado,California,,2294.99,18
Henry,1979-07-13,S,M,henry18@adventure-works.com,40000,South,Burlingame,California,,35.0,83
Richard,1984-11-13,S,M,richard65@adventure-works.com,30000,West,Redmond,Washington,,4.99,89
Regina,1984-06-26,S,F,regina4@adventure-works.com,30000,East,Colma,California,,2.29,82
Marcus,1984-11-01,S,M,marcus56@adventure-works.com,30000,East,Milwaukie,Oregon,,2384.07,72
Jose,1984-05-19,S,M,jose11@adventure-works.com,30000,South,Haney,British Columbia,,34.99,20
Mary,1984-10-15,M,F,mary18@adventure-works.com,30000,West,Shawnee,British Columbia,,1120.49,65
Terrence,1984-10-22,S,M,terrence13@adventure-works.com,30000,South,Burien,Washington,,2443.35,59
Sharon,1941-12-09,M,F,sharon6@adventure-works.com,30000,East,Matraville,New South Wales,,1120.49,2
Todd,1941-05-09,M,M,todd12@adventure-works.com,40000,South,Warrnambool,Victoria,,34.99,89
Rachel,1982-02-23,M,F,rachel66@adventure-works.com,40000,West,Shawnee,British Columbia,,3.99,87
Jaime,1942-04-18,M,M,jaime32@adventure-works.com,40000,East,Geelong,Victoria,,24.99,93
Ethan,1981-09-20,S,M,ethan46@adventure-works.com,30000,East,Renton,Washington,,159.0,23
Christopher,1981-11-04,S,M,christopher5@adventure-works.com,30000,South,Redwood City,California,,21.98,49
Rafael,1981-05-01,S,M,rafael2@adventure-works.com,30000,West,Beverly Hills,California,,53.99,56
Samuel,1981-02-11,S,M,samuel24@adventure-works.com,40000,South,Colma,California,,21.49,55
Riley,1981-06-06,S,F,riley24@adventure-works.com,40000,East,Coronado,California,,3.99,8
Bridget,1983-04-07,M,F,bridget10@adventure-works.com,30000,South,Cliffside,British Columbia,,53.99,18
Franklin,1983-06-05,S,M,franklin24@adventure-works.com,30000,West,Cliffside,British Columbia,,4.99,52
Jodi,1943-11-22,M,F,jodi2@adventure-works.com,30000,East,Hobart,Tasmania,,4.99,86
Laura,1943-11-03,M,F,laura20@adventure-works.com,40000,East,Silverwater,New South Wales,,4.99,22
Barbara,1944-05-22,M,F,barbara33@adventure-works.com,40000,South,Seaford,Victoria,,8.99,78
Jorge,1944-08-12,M,M,jorge24@adventure-works.com,40000,West,Wollongong,New South Wales,,7.95,17
Ivan,1946-09-12,M,M,ivan12@adventure-works.com,40000,South,Melbourne,Victoria,,9.99,34
Marshall,1946-06-17,S,M,marshall9@adventure-works.com,50000,East,Springwood,New South Wales,,4.99,17
Seth,1980-04-03,M,M,seth18@adventure-works.com,40000,South,Grossmont,California,,4.99,9
Ryan,1980-11-09,M,M,ryan46@adventure-works.com,40000,West,Redwood City,California,,28.99,41
Gabriella,1979-11-01,S,F,gabriella45@adventure-works.com,40000,East,Downey,California,,7.95,84
Angela,1979-06-01,M,F,angela20@adventure-works.com,40000,East,Seattle,Washington,,2443.35,86
Isabella,1978-02-18,S,F,isabella67@adventure-works.com,50000,South,Grossmont,California,,7.95,45
Marissa,1978-03-16,S,F,marissa12@adventure-works.com,50000,West,Lemon Grove,California,,2443.35,64
Devin,1978-10-16,M,M,devin4@adventure-works.com,50000,South,Woodland Hills,California,,32.6,4
Paige,1977-05-03,S,F,paige43@adventure-works.com,60000,East,Haney,British Columbia,,3.99,63
Abigail,1976-08-21,M,F,abigail43@adventure-works.com,70000,South,Beverly Hills,California,,53.99,15
Trinity,1976-08-12,S,F,trinity10@adventure-works.com,70000,West,La Jolla,California,,2443.35,67
Connor,1976-05-16,S,M,connor46@adventure-works.com,80000,East,San Carlos,California,,769.49,77
Cameron,1972-05-07,S,M,cameron21@adventure-works.com,80000,East,Burien,Washington,,9.99,10
Jasmine,1972-02-21,S,F,jasmine40@adventure-works.com,80000,South,Walla Walla,Washington,,2.29,34
David,1972-12-16,M,M,david50@adventure-works.com,90000,West,Beverly Hills,California,,2.29,88
Grace,1971-04-22,M,F,grace61@adventure-works.com,100000,South,San Francisco,California,,21.49,14
Allen,1971-05-07,S,M,allen3@adventure-works.com,130000,East,Berkeley,California,,3.99,37
Richard,1972-02-18,S,M,richard97@adventure-works.com,90000,South,Burnaby,British Columbia,,34.99,18
Lauren,1972-12-05,S,F,lauren1@adventure-works.com,90000,West,Bellingham,Washington,,24.49,48
Zachary,1972-05-08,M,M,zachary13@adventure-works.com,110000,East,Bellflower,California,,28.99,7
Jaime,1972-12-15,S,M,jaime42@adventure-works.com,120000,East,Berkeley,California,,29.99,93
Russell,1972-08-24,S,M,russell24@adventure-works.com,120000,South,Berkeley,California,,4.99,82
Hannah,1972-03-05,M,F,hannah17@adventure-works.com,120000,West,Beverly Hills,California,,2.29,33
Alex,1983-02-18,M,M,alex15@adventure-works.com,40000,South,Olympia,Washington,,29.99,61
Kyle,1983-02-13,S,M,kyle0@adventure-works.com,40000,East,Yakima,Washington,,4.99,96
Jake,1982-11-05,S,M,jake22@adventure-works.com,40000,South,Cliffside,British Columbia,,9.99,63
Jonathan,1982-02-09,M,M,jonathan61@adventure-works.com,40000,West,Langley,British Columbia,,4.99,81
Evan,1982-11-06,M,M,evan38@adventure-works.com,40000,East,Lake Oswego,Oregon,,63.5,41
Jenny,1982-09-20,S,F,jenny42@adventure-works.com,60000,East,Cerritos,California,,69.99,62
Cameron,1982-04-28,S,M,cameron7@adventure-works.com,60000,South,Downey,California,,24.49,43
Joanna,1949-10-02,M,F,joanna18@adventure-works.com,10000,West,Malabar,New South Wales,,53.99,33
Lawrence,1949-05-24,M,M,lawrence17@adventure-works.com,20000,South,Sunbury,Victoria,,9.99,23
Roy,1950-07-03,M,M,roy22@adventure-works.com,20000,East,Brisbane,Queensland,,4.99,81
Paula,1975-03-18,M,F,paula10@adventure-works.com,70000,South,Berkeley,California,,53.99,95
Julia,1975-01-18,M,F,julia34@adventure-works.com,70000,West,Bellingham,Washington,,69.99,43
Sean,1967-06-15,S,M,sean15@adventure-works.com,100000,East,Beverly Hills,California,,69.99,37
Bailey,1967-12-06,S,F,bailey18@adventure-works.com,100000,East,Beverly Hills,California,,8.99,70
Eduardo,1967-07-02,M,M,eduardo3@adventure-works.com,110000,South,Colma,California,,69.99,98
Gabriel,1967-11-20,S,M,gabriel41@adventure-works.com,110000,West,Coronado,California,,49.99,28
Devin,1967-08-04,S,M,devin57@adventure-works.com,160000,South,Woodland Hills,California,,4.99,78
Timothy,1966-12-25,M,M,timothy5@adventure-works.com,90000,East,Bellingham,Washington,,49.99,58
Richard,1966-08-15,S,M,richard68@adventure-works.com,100000,South,W. Linn,Oregon,,4.99,56
Pedro,1966-05-15,M,M,pedro3@adventure-works.com,110000,West,Bellflower,California,,4.99,95
Nelson,1966-06-24,M,M,nelson13@adventure-works.com,110000,East,Colma,California,,4.99,35
Marvin,1966-07-10,M,M,marvin21@adventure-works.com,110000,East,Concord,California,,53.99,86
William,1966-07-08,M,M,william10@adventure-works.com,120000,South,Glendale,California,,4.99,75
Katherine,1965-10-16,M,F,katherine60@adventure-works.com,70000,West,N. Vancouver,British Columbia,,53.99,34
Caitlin,1965-12-04,M,F,caitlin21@adventure-works.com,70000,South,Sooke,British Columbia,,4.99,65
Olivia,1965-04-07,M,F,olivia18@adventure-works.com,100000,East,W. Linn,Oregon,,21.98,9
Lucas,1965-10-23,S,M,lucas52@adventure-works.com,110000,South,Berkeley,California,,34.99,47
David,1965-03-16,M,M,david45@adventure-works.com,110000,West,Berkeley,California,,4.99,19
Francis,1965-07-07,M,M,francis20@adventure-works.com,110000,East,Chula Vista,California,,53.99,36
Toni,1965-07-13,M,F,toni14@adventure-works.com,110000,East,Colma,California,,4.99,24
Chelsea,1965-11-17,M,F,chelsea22@adventure-works.com,110000,South,Concord,California,,120.0,75
Joan,1965-10-16,M,F,joan4@adventure-works.com,120000,West,Coronado,California,,4.99,54
